function_name,py_file,line_number
get_provisioning_uri,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,65
verify_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,69
test_returns_early_when_already_configured,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,76
test_provisions_and_saves_credentials,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,88
_daemon_stub,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_service.py,12
test_handle_authorization_request_full,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_service.py,27
test_handle_authorization_auth_failure_logs_event,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_service.py,62
test_verify_authentication_prefers_recovery_codes,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_service.py,88
_wizard_stub,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_setup_wizard.py,21
test_save_configuration_hashes_and_persists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_setup_wizard.py,30
test_on_copy_secret_pushes_to_clipboard,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_setup_wizard.py,40
test_clear_clipboard_timer_invokes_callback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_setup_wizard.py,50
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,17
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,27
test_initialization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,33
test_is_configured_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,39
test_save_auth_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,43
test_load_auth_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,52
test_load_auth_data_not_configured,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,63
test_save_and_load_roundtrip,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,68
test_remove_recovery_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,80
test_remove_recovery_code_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,96
test_get_remaining_recovery_codes_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,104
test_get_remaining_recovery_codes_count_not_configured,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,119
test_reset_auth,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,124
test_export_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,136
test_import_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,147
test_file_permissions,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,172
test_encryption_uniqueness,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_storage.py,191
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,14
test_initialization_without_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,19
test_initialization_with_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,25
test_get_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,30
test_get_provisioning_uri,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,37
test_get_provisioning_uri_with_custom_params,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,44
test_get_current_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,50
test_verify_code_valid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,57
test_verify_code_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,63
test_verify_code_wrong_format,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,68
test_verify_code_with_spaces,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,75
test_verify_code_reuse_prevention,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,81
test_get_time_remaining,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,91
test_code_changes_over_time,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,98
test_generate_codes_default_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,108
test_generate_codes_custom_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,113
test_code_format,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,118
test_codes_are_unique,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,132
test_hash_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,137
test_hash_code_consistent,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,145
test_hash_code_case_insensitive,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,152
test_verify_code_valid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,158
test_verify_code_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,164
test_verify_code_case_insensitive,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,171
test_format_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,177
test_format_code_invalid_length,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,195
test_create_new_authenticator,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_totp.py,207
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,21
test_init_basic,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,36
test_read_sysfs_attributes,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,50
test_is_valid_device_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,68
test_is_valid_device_interface,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,73
test_is_valid_device_no_ids,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,79
test_get_display_name_full,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,85
test_get_display_name_product_only,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,91
test_get_display_name_fallback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,103
test_to_dict,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,114
test_str_representation,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,125
test_init_no_callback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,140
test_init_with_callback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,151
test_monitor_filter_setup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,160
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,177
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,190
test_start_threaded,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,196
test_start_already_running,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,205
test_stop,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,215
test_stop_not_running,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,229
test_is_running,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,238
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,251
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,274
test_on_event_add,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,280
test_on_event_remove,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,293
test_on_event_duplicate_prevention,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,312
test_on_event_invalid_device_filtered,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,325
test_on_event_unsupported_action,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,338
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,352
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,366
test_scan_existing_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,372
test_scan_existing_filters_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,401
test_scan_existing_empty,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,416
test_callback_exception_handling,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,431
test_device_creation_exception,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_usb_monitor.py,456
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,17
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,22
test_initialization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,27
test_add_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,32
test_add_device_without_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,45
test_is_whitelisted,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,55
test_get_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,66
test_get_device_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,89
test_remove_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,94
test_remove_device_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,108
test_update_usage,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,113
test_get_all_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,137
test_clear_all,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,153
test_get_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,169
test_update_device_info,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,182
test_search_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,204
test_search_devices_handles_missing_fields,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,241
test_export_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,257
test_import_whitelist_replace,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,271
test_import_whitelist_merge,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,292
test_import_whitelist_normalizes_partial_entries,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,318
test_parse_device_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,348
test_parse_device_path_invalid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_whitelist.py,356
test_extract_ids_and_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_windows_usb_monitor.py,24
test_extract_ids_missing_tokens,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_windows_usb_monitor.py,32
test_enumerate_devices_handles_missing_powershell,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_windows_usb_monitor.py,40
test_enumerate_devices_parses_json_payload,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_windows_usb_monitor.py,46
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,32
start,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,57
_cleanup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,63
_load_authentication,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,73
_drain_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,85
_handle_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,92
_handle_device_removed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,135
_handle_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,157
_authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,166
_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,222
_verify_code,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,243
main,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/app.py,260
_ensure_repo_on_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/path_setup.py,9
block_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_blocker.py,19
allow_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_blocker.py,28
power_only,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_blocker.py,33
_run_pnputil,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_blocker.py,44
device_id,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,49
to_dict,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,52
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,67
start,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,74
stop,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,82
get_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,88
_run,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,98
_enumerate_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,115
_extract_ids,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,165
_extract_serial,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/windows/src/usb_monitor.py,172
__init__,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,17
visit_ClassDef,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,22
visit_FunctionDef,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,29
visit_AsyncFunctionDef,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,43
extract_functions_from_file,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,54
scan_directory,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,85
generate_csv,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,105
main,packaging/rpm/.build/secureusb-1.0.0/extract_functions.py,123
__init__,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,29
start,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,54
_cleanup,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,60
_load_authentication,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,70
_drain_events,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,80
_handle_device_connected,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,87
_handle_device_removed,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,131
_handle_timeout,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,150
_authorize_device,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,158
_power_only,packaging/rpm/.build/secureusb-1.0.0/macos/src/app.py,197
